ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
1/21/16,8:17,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Thu
2/8/16,4:17,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Mon
3/9/16,14:52,$0.00,LOT 16A - FAC/STAFF LOT,DISABLED SPACE PSTD,14,Wed
3/2/16,16:29,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Wed
3/28/16,13:12,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,13,Mon
2/11/16,11:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
12/11/15,8:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
12/11/15,9:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Fri
3/28/16,13:08,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Mon
10/29/15,8:08,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Thu
12/11/15,9:03,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",9,Fri
5/4/16,14:40,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,14,Wed
5/2/16,13:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
12/4/15,13:49,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Fri
3/6/16,16:07,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,16,Sun
3/28/16,13:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
2/11/16,11:25,$50.00,LOT 16A - FAC/STAFF LOT,BOOT FEE,11,Thu
3/16/16,13:08,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
12/4/15,14:33,$0.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,14,Fri
12/4/15,14:35,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Fri
12/4/15,14:36,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Fri
11/6/15,16:32,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Fri
12/4/15,14:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
2/15/16,17:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,17,Mon
3/16/16,13:10,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,13,Wed
1/29/16,4:12,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Fri
1/29/16,4:13,$35.00,LOT 16A - FAC/STAFF LOT,NO PARKING ZONE,4,Fri
5/18/16,8:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
6/9/16,15:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
6/16/16,7:18,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
6/24/16,16:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,16,Fri
6/28/16,10:32,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,10,Tue
7/8/16,8:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
7/25/16,14:20,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Mon
9/13/16,13:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
9/14/16,7:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Wed
9/16/16,9:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Fri
9/27/16,15:53,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
10/18/16,12:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Tue
10/20/16,8:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
11/2/16,14:04,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,14,Wed
1/18/17,14:14,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT - ADA,14,Wed
11/14/16,7:39,$75.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,7,Mon
11/14/16,14:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
11/15/16,14:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
1/9/17,8:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Mon
1/12/17,11:37,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
1/12/17,11:35,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
1/11/17,10:23,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
1/18/17,12:57,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Wed
1/18/17,13:00,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Wed
1/18/17,12:56,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Wed
1/18/17,10:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
1/13/17,7:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
1/12/17,14:31,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
1/17/17,12:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Tue
1/5/17,11:04,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,11,Thu
1/5/17,11:05,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Thu
1/3/17,15:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
1/5/17,15:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
1/5/17,15:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
12/29/16,8:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
12/19/16,8:30,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Mon
12/14/16,13:27,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
12/14/16,13:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
12/19/16,11:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
12/13/16,7:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
12/7/16,4:02,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Wed
12/5/16,13:21,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Mon
12/1/16,8:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
11/28/16,4:06,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Mon
11/28/16,4:07,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Mon
12/5/16,3:58,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Mon
11/14/16,3:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,3,Mon
11/14/16,3:56,$75.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,3,Mon
11/14/16,3:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,3,Mon
9/30/16,13:53,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Fri
9/30/16,13:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
10/4/16,10:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
10/3/16,7:50,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",7,Mon
9/28/16,13:43,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
9/28/16,13:41,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
10/13/16,13:15,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Thu
10/3/16,7:52,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",7,Mon
9/30/16,13:49,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",13,Fri
9/16/16,11:41,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
9/8/16,10:58,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Thu
8/31/16,10:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
1/10/17,11:02,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
1/10/17,11:03,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
1/10/17,11:04,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
1/10/17,8:21,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Tue
1/10/17,8:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
1/9/17,14:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
1/9/17,14:32,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Mon
1/9/17,14:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
1/9/17,11:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
1/9/17,11:06,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
1/9/17,9:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
1/9/17,9:06,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",9,Mon
1/9/17,7:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
1/10/17,8:28,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
1/9/17,11:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
1/9/17,12:19,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Mon
1/9/17,7:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
1/9/17,14:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
1/6/17,8:09,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
1/6/17,8:13,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
11/9/16,3:47,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Wed
11/4/16,7:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
10/28/16,8:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
10/26/16,8:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
10/26/16,8:32,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Wed
10/6/16,7:23,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",7,Thu
10/6/16,7:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
7/21/16,17:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,17,Thu
8/1/16,14:35,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Mon
7/7/16,15:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
7/8/16,8:42,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
7/8/16,14:41,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Fri
7/8/16,14:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/8/16,14:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
7/5/16,11:14,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
7/1/16,11:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
7/1/16,11:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
7/6/16,9:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Wed
7/6/16,9:17,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Wed
7/15/16,8:58,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
7/6/16,9:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Wed
1/10/17,11:05,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
1/10/17,10:51,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,10,Tue
1/18/17,10:18,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
1/18/17,10:22,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT - ADA,10,Wed
1/18/17,10:23,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT - ADA,10,Wed
1/17/17,7:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
1/19/17,7:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
1/17/17,7:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
1/6/17,15:01,$20.00,LOT 16A - FAC/STAFF LOT,OVERTIME STREET MTR,15,Fri
1/5/17,11:00,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Thu
1/5/17,11:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Thu
1/3/17,13:38,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Tue
1/3/17,13:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
1/3/17,9:38,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Tue
1/5/17,15:45,$0.00,LOT 16A - FAC/STAFF LOT,BOOT WARNING,15,Thu
1/5/17,15:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Thu
12/22/16,8:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
12/7/16,4:00,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Wed
12/7/16,4:01,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Wed
11/18/16,14:20,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Fri
1/10/17,8:32,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Tue
1/9/17,15:29,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Mon
1/9/17,15:35,$0.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Mon
1/10/17,8:20,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Tue
1/9/17,14:26,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
1/9/17,14:27,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Mon
1/9/17,14:28,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
1/9/17,12:13,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Mon
1/9/17,12:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Mon
1/9/17,12:16,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,12,Mon
1/9/17,9:04,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
1/9/17,8:00,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Mon
1/9/17,11:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
1/9/17,7:57,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
1/10/17,8:30,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
4/1/16,13:45,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Fri
4/1/16,13:48,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Fri
3/23/16,14:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Wed
3/21/16,14:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
3/21/16,14:40,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
3/15/16,15:54,$100.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,15,Tue
3/25/16,10:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
4/1/16,13:56,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",13,Fri
8/19/16,9:48,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Fri
8/24/16,8:29,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
9/16/16,13:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
8/24/16,8:24,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Wed
7/22/16,14:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
6/23/16,7:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
6/20/16,13:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
6/20/16,13:16,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Mon
6/22/16,13:04,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
6/30/16,13:15,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Thu
6/30/16,13:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Thu
6/22/16,13:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
6/1/16,15:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Wed
6/6/16,11:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
5/27/16,7:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Fri
6/27/16,14:20,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
6/28/16,11:02,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Tue
6/30/16,13:18,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",13,Thu
7/1/16,11:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
8/2/16,13:03,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Tue
3/6/16,16:14,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,16,Sun
2/15/16,17:04,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,17,Mon
2/15/16,17:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,17,Mon
1/6/17,9:15,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Fri
1/6/17,9:18,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Fri
1/6/17,9:17,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",9,Fri
11/9/16,3:48,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Wed
11/4/16,8:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
10/28/16,8:04,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Fri
10/28/16,8:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
10/28/16,8:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
12/9/15,8:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
12/9/15,8:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
12/9/15,8:07,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
9/8/15,7:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
10/21/16,11:01,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
11/2/16,8:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
10/20/16,8:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
10/20/16,8:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
10/21/16,7:55,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,7,Fri
10/18/16,12:24,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,12,Tue
2/15/16,17:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,17,Mon
3/23/16,14:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Wed
3/25/16,10:39,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Fri
12/9/16,8:31,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
12/9/16,8:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Fri
12/9/16,13:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
12/9/16,13:39,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",13,Fri
12/9/16,8:33,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Fri
12/9/16,3:45,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Fri
12/9/16,3:46,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Fri
12/9/16,3:47,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Fri
12/9/16,3:48,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Fri
12/8/16,8:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
12/8/16,8:02,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
12/8/16,12:04,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Thu
12/9/16,8:30,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,8,Fri
12/8/16,8:05,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Thu
12/8/16,4:01,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Thu
10/18/16,12:27,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Tue
9/14/16,7:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Wed
8/4/16,14:18,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
8/9/16,15:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Tue
8/26/16,9:17,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Fri
8/5/16,13:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
9/30/16,16:29,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",16,Fri
9/28/16,13:46,$0.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Wed
12/7/16,14:57,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Wed
11/28/16,4:09,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Mon
12/5/16,3:59,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Mon
12/7/16,4:07,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Wed
12/9/16,11:13,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Fri
12/12/16,13:14,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Mon
12/12/16,9:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
12/12/16,9:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
12/14/16,13:32,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,13,Wed
12/12/16,7:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
12/9/16,13:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
9/16/16,9:12,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",9,Fri
9/7/16,9:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Wed
9/7/16,9:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Wed
12/5/16,3:56,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Mon
12/2/16,14:03,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
12/2/16,14:04,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Fri
12/2/16,14:00,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
12/2/16,14:02,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Fri
12/2/16,3:50,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,3,Fri
9/14/16,7:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Wed
8/26/16,9:16,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Fri
9/16/16,13:12,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Fri
8/19/16,7:50,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",7,Fri
6/24/16,16:05,$470.00,LOT 16A - FAC/STAFF LOT,DISABLED SPACE PSTD,16,Fri
6/20/16,13:14,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Mon
6/20/16,13:14,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,13,Mon
6/20/16,13:10,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Mon
